정보공시 학교코드,시도교육청,교육지원청,지역,학교명,설립구분,점검영역_총개수,미관리_영역수,관리_영역수,최근점검일,평균점검일,점검경과일_평균,점검경과일_최근,학교급,환경_부적합_수,환경_미실시_수,환경_위험항목_수,학생수,환경위험_log,미관리_norm,환경위험_norm,경과일_norm,위험도_점수,위험군,우선순위_점수
S010000941,서울특별시교육청,서울특별시강동송파교육지원청,서울특별시 송파구,서울잠동초등학교,공립,6,1,5,2025-02-26,2025-01-29 19:12:00.000000,152.0,125.0,초,0.0,13.0,13.0,827.0,2.639057329615259,0.1666666666666666,0.6973903490356274,0.0796703296703296,34.92377306882935,고위험,269.5770637190594
S090005129,경기도교육청,경기도의정부교육지원청,경기도 의정부시,의정부효자초등학교,공립,6,1,5,2025-02-19,2024-12-15 04:48:00.000000,197.0,132.0,초,0.0,19.0,19.0,282.0,2.995732273553991,0.1666666666666666,0.7916443316431058,0.2032967032967033,40.46508231943682,고위험,268.9085557625797
S010001757,서울특별시교육청,서울특별시북부교육지원청,서울특별시 노원구,서울수암초등학교,공립,6,1,5,2025-02-26,2025-02-14 04:48:00.000000,136.0,125.0,초,0.0,19.0,19.0,445.0,2.995732273553991,0.1666666666666666,0.7916443316431058,0.0357142857142857,37.69494495679947,고위험,267.6461320721164
S150002023,경상북도교육청,경상북도상주교육지원청,경상북도 상주시,남산중학교,사립,6,2,4,2024-11-26,2024-11-26 00:00:00.000000,217.0,217.0,중,0.0,6.0,6.0,358.0,1.9459101490553128,0.3333333333333333,0.5142210981219936,0.2582417582417582,38.804814548376775,고위험,267.10604876197755
S010001775,서울특별시교육청,서울특별시북부교육지원청,서울특별시 노원구,서울을지초등학교,공립,6,1,5,2025-02-27,2025-02-01 09:36:00.000000,149.0,124.0,초,0.0,10.0,10.0,1383.0,2.3978952727983707,0.1666666666666666,0.6336614981727329,0.0714285714285714,32.422559149571065,고위험,266.9262770703524
S010000458,서울특별시교육청,서울특별시교육청,서울특별시 관악구,서울미술고등학교,사립,6,2,4,2025-02-26,2025-02-23 06:00:00.000000,127.0,125.0,고,0.0,8.0,8.0,465.0,2.19722457733622,0.3333333333333333,0.5806327879665873,0.0109890109890109,37.18226444642173,고위험,265.6369995023869
S010001003,서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 강서구,화원중학교,공립,6,1,5,2025-02-25,2025-01-23 19:12:00.000000,158.0,126.0,중,0.0,14.0,14.0,590.0,2.70805020110221,0.1666666666666666,0.7156222237991322,0.0961538461538461,35.87283046877554,고위험,264.8066345441008
S130001462,전북특별자치도교육청,전북특별자치도전주교육지원청,전북특별자치도 전주시 덕진구,전주인후초등학교,공립,6,1,5,2024-12-11,2024-12-05 09:36:00.000000,207.0,202.0,초,0.0,10.0,10.0,698.0,2.3978952727983707,0.1666666666666666,0.6336614981727329,0.2307692307692307,35.05646024847216,고위험,264.664031134968
S010001378,서울특별시교육청,서울특별시동부교육지원청,서울특별시 중랑구,용마중학교,공립,6,1,5,2025-02-14,2025-02-08 19:12:00.000000,142.0,137.0,중,0.0,17.0,17.0,472.0,2.8903717578961645,0.1666666666666666,0.7638020388802209,0.0521978021978022,36.93418999984133,고위험,264.4153893055489
S130000385,전북특별자치도교육청,전북특별자치도교육청,전북특별자치도 익산시,원광보건고등학교,사립,6,1,5,2025-02-26,2025-01-30 04:48:00.000000,151.0,125.0,고,0.0,21.0,21.0,301.0,3.091042453358316,0.1666666666666666,0.8168307490863664,0.0769230769230769,39.31079422680018,고위험,263.792215653984
S130000545,전북특별자치도교육청,전북특별자치도군산교육지원청,전북특별자치도 군산시,군산남중학교,공립,6,2,4,2025-02-26,2025-02-16 18:00:00.000000,134.0,125.0,중,0.0,6.0,6.0,680.0,1.9459101490553128,0.3333333333333333,0.5142210981219936,0.0302197802197802,35.03561125167348,고위험,263.5926041859983
S100000555,강원특별자치도교육청,강원특별자치도강릉교육지원청,강원특별자치도 강릉시,하슬라중학교,공립,6,1,5,2025-02-28,2024-12-15 14:24:00.000000,197.0,123.0,중,0.0,12.0,12.0,529.0,2.5649493574615367,0.1666666666666666,0.6778067712229614,0.2032967032967033,36.24057045224527,고위험,263.573211546251
S050000088,광주광역시교육청,광주광역시교육청,광주광역시 북구,고려고등학교,사립,6,2,4,2025-02-26,2025-02-07 00:00:00.000000,144.0,125.0,고,0.0,6.0,6.0,617.0,1.9459101490553128,0.3333333333333333,0.5142210981219936,0.0576923076923076,35.48973213079436,고위험,263.5640860276096
S050000129,광주광역시교육청,광주광역시교육청,광주광역시 북구,금파공업고등학교,사립,6,2,4,2025-02-27,2025-01-22 00:00:00.000000,160.0,124.0,고,0.0,7.0,7.0,408.0,2.079441541679836,0.3333333333333333,0.5495077527409008,0.1016483516483516,37.52581329029541,고위험,263.1953654169773
S010000449,서울특별시교육청,서울특별시교육청,서울특별시 노원구,상계고등학교,공립,6,1,5,2025-02-25,2025-02-12 14:24:00.000000,138.0,126.0,고,0.0,14.0,14.0,679.0,2.70805020110221,0.1666666666666666,0.7156222237991322,0.0412087912087912,34.964588710533775,고위험,263.0068809304875
S050001135,광주광역시교육청,광주광역시서부교육지원청,광주광역시 남구,불로초등학교,공립,6,0,6,2024-12-24,2024-10-18 04:00:00.000000,255.0,189.0,초,0.0,15.0,15.0,1017.0,2.772588722239781,0.0,0.7326770036545345,0.3626373626373626,33.18403921001538,고위험,263.0032617836233
S040000478,인천광역시교육청,인천광역시남부교육지원청,인천광역시 동구,인천동명초등학교,사립,6,1,5,2025-02-28,2025-02-28 00:00:00.000000,123.0,123.0,초,0.0,19.0,19.0,438.0,2.995732273553991,0.1666666666666666,0.7916443316431058,0.0,37.10458781394232,고위험,262.8674305902705
S150002658,경상북도교육청,경상북도영주교육지원청,경상북도 영주시,영광여자중학교,사립,6,1,5,2025-02-25,2024-12-09 14:24:00.000000,203.0,126.0,중,0.0,14.0,14.0,374.0,2.70805020110221,0.1666666666666666,0.7156222237991322,0.2197802197802197,37.91637442481949,고위험,262.643920813721
S070000373,울산광역시교육청,울산광역시강북교육지원청,울산광역시 중구,복산초등학교,공립,6,0,6,2024-12-02,2024-11-24 16:00:00.000000,218.0,211.0,초,0.0,21.0,21.0,714.0,3.091042453358316,0.0,0.8168307490863664,0.260989010989011,34.626737450243404,고위험,262.20343950492696
S160001135,경상남도교육청,김해교육지원청,경상남도 김해시,가야중학교,공립,6,1,5,2025-02-24,2025-01-10 14:24:00.000000,171.0,127.0,중,0.0,13.0,13.0,557.0,2.639057329615259,0.1666666666666666,0.6973903490356274,0.1318681318681318,35.786602739159015,고위험,262.1139245057389
S160003452,경상남도교육청,경상남도교육청,경상남도 거제시,연초고등학교,공립,6,0,6,2025-02-24,2024-12-04 16:00:00.000000,208.0,127.0,고,1.0,17.0,18.0,1081.0,2.9444389791664403,0.0,0.7780897005728759,0.2335164835164835,32.734936260786895,고위험,261.4397439912078
S150000916,경상북도교육청,경상북도교육청,경상북도 영주시,영주여자고등학교,공립,6,2,4,2025-02-26,2025-02-13 06:00:00.000000,137.0,125.0,고,0.0,8.0,8.0,379.0,2.19722457733622,0.3333333333333333,0.5806327879665873,0.0384615384615384,37.63638532554261,고위험,261.20295949263993
S150006154,경상북도교육청,경상북도구미교육지원청,경상북도 구미시,도봉초등학교,공립,6,2,4,2025-02-24,2025-02-23 00:00:00.000000,128.0,127.0,초,0.0,6.0,6.0,654.0,1.9459101490553128,0.3333333333333333,0.5142210981219936,0.0137362637362637,34.76313872420096,고위험,260.18941299643075
S160003239,경상남도교육청,거창교육지원청,경상남도 거창군,아림초등학교,공립,6,1,5,2024-12-27,2024-12-14 00:00:00.000000,199.0,186.0,초,0.0,9.0,9.0,817.0,2.302585092994046,0.1666666666666666,0.6084750807294722,0.2087912087912088,33.75849559385606,고위험,260.17207823265903
S000003488,강원특별자치도교육청,강원특별자치도교육청,강원특별자치도 춘천시,강원대학교사범대학부설고등학교,국립,6,1,5,2024-12-27,2024-12-27 00:00:00.000000,186.0,186.0,고,0.0,10.0,10.0,750.0,2.3978952727983707,0.1666666666666666,0.6336614981727329,0.173076923076923,34.10280640231832,고위험,259.91132145564694
S010000755,서울특별시교육청,서울특별시강남서초교육지원청,서울특별시 서초구,서울방배초등학교,공립,6,1,5,2025-02-26,2025-02-11 00:00:00.000000,140.0,125.0,초,0.0,13.0,13.0,688.0,2.639057329615259,0.1666666666666666,0.6973903490356274,0.0467032967032967,34.37882801388429,고위험,259.0527636993014
S010001996,서울특별시교육청,서울특별시서부교육지원청,서울특별시 은평구,서울신사초등학교,공립,6,1,5,2025-02-04,2025-02-04 00:00:00.000000,147.0,147.0,초,0.0,19.0,19.0,322.0,2.995732273553991,0.1666666666666666,0.7916443316431058,0.0659340659340659,38.19447792383243,고위험,258.86889203473936
S010000616,서울특별시교육청,서울특별시교육청,서울특별시 은평구,선정국제관광고등학교,사립,6,2,4,2025-02-20,2025-01-09 18:00:00.000000,172.0,131.0,고,0.0,9.0,9.0,227.0,2.302585092994046,0.3333333333333333,0.6084750807294722,0.1346153846153846,40.25903588689636,고위험,258.83925640533704
S160000634,경상남도교육청,경상남도교육청,경상남도 창녕군,창녕옥야고등학교,사립,6,2,4,2025-02-05,2025-02-05 00:00:00.000000,146.0,146.0,고,0.0,9.0,9.0,275.0,2.302585092994046,0.3333333333333333,0.6084750807294722,0.0631868131868131,39.07832160118207,고위험,258.71415415923894
S010005280,서울특별시교육청,서울특별시강서양천교육지원청,서울특별시 양천구,서울장수초등학교,공립,6,1,5,2025-02-28,2025-02-09 00:00:00.000000,142.0,123.0,초,0.0,21.0,21.0,280.0,3.091042453358316,0.1666666666666666,0.8168307490863664,0.0521978021978022,38.90208543559139,고위험,258.2458404981784
S090001775,경기도교육청,경기도동두천양주교육지원청,경기도 동두천시,동두천여자중학교,사립,6,2,4,2025-02-11,2025-01-03 00:00:00.000000,179.0,140.0,중,0.0,7.0,7.0,302.0,2.079441541679836,0.3333333333333333,0.5495077527409008,0.1538461538461538,38.38864296062509,고위험,257.7310916037349
S090005015,경기도교육청,경기도화성오산교육지원청,경기도 화성시 병점구,안화초등학교,공립,6,1,5,2024-12-24,2024-12-15 04:48:00.000000,197.0,189.0,초,1.0,9.0,10.0,629.0,2.3978952727983707,0.1666666666666666,0.6336614981727329,0.2032967032967033,34.602339369351284,고위험,257.63932403948473
S090000791,경기도교육청,경기도고양교육지원청,경기도 고양시 일산동구,정발고등학교,공립,6,0,6,2025-02-26,2025-01-26 12:00:00.000000,155.0,125.0,고,0.0,25.0,25.0,821.0,3.258096538021482,0.0,0.8609760221365951,0.0879120879120879,33.40400699467585,고위험,257.6030300975809
S010002354,서울특별시교육청,서울특별시중부교육지원청,서울특별시 용산구,오산중학교,사립,6,2,4,2025-02-04,2025-02-04 00:00:00.000000,147.0,147.0,중,0.0,9.0,9.0,265.0,2.302585092994046,0.3333333333333333,0.6084750807294722,0.0659340659340659,39.12373368909416,고위험,257.5709563279096
S130001614,전북특별자치도교육청,전북특별자치도정읍교육지원청,전북특별자치도 정읍시,동신초등학교,공립,6,1,5,2025-02-24,2024-12-11 14:24:00.000000,201.0,127.0,초,0.0,10.0,10.0,601.0,2.3978952727983707,0.1666666666666666,0.6336614981727329,0.2142857142857142,34.78398772099964,고위험,257.4104641098582
S130001049,전북특별자치도교육청,전북특별자치도완주교육지원청,전북특별자치도 완주군,삼우중학교,사립,6,2,4,2025-02-19,2024-12-27 00:00:00.000000,186.0,132.0,중,0.0,8.0,8.0,233.0,2.19722457733622,0.3333333333333333,0.5806327879665873,0.173076923076923,39.86157763323492,고위험,257.3192837872917
S090006106,경기도교육청,경기도성남교육지원청,경기도 성남시 수정구,위례한빛중학교,공립,6,0,6,2024-12-12,2024-11-25 04:00:00.000000,217.0,201.0,중,0.0,16.0,16.0,1111.0,2.833213344056216,0.0,0.7486975067691373,0.2582417582417582,32.05290073993895,고위험,256.8692372523625
S090006131,경기도교육청,경기도시흥교육지원청,경기도 시흥시,산현초등학교,공립,6,1,5,2025-02-26,2025-01-31 04:48:00.000000,150.0,125.0,초,0.0,10.0,10.0,986.0,2.3978952727983707,0.1666666666666666,0.6336614981727329,0.0741758241758241,32.467971237483155,고위험,256.3239197697463
S090005647,경기도교육청,경기도화성오산교육지원청,경기도 화성시 동탄구,예당초등학교,공립,6,0,6,2024-12-04,2024-10-31 12:00:00.000000,242.0,209.0,초,0.0,19.0,19.0,575.0,2.995732273553991,0.0,0.7916443316431058,0.3269230769230769,34.78195960881412,고위험,255.85983953241265
S130001450,전북특별자치도교육청,전북특별자치도전주교육지원청,전북특별자치도 전주시 덕진구,전주송천초등학교,공립,6,1,5,2024-12-06,2024-12-06 00:00:00.000000,207.0,207.0,초,0.0,10.0,10.0,541.0,2.3978952727983707,0.1666666666666666,0.6336614981727329,0.2307692307692307,35.05646024847216,고위험,255.74620258149943
S090003920,경기도교육청,경기도파주교육지원청,경기도 파주시,파주송화초등학교,공립,6,0,6,2024-12-10,2024-12-10 00:00:00.000000,203.0,203.0,초,0.0,24.0,24.0,506.0,3.218875824868201,0.0,0.8506116596316771,0.2197802197802197,35.19916572189857,고위험,254.43755673797335
S130000313,전북특별자치도교육청,전북특별자치도교육청,전북특별자치도 군산시,군산제일고등학교,사립,6,1,5,2025-02-25,2024-11-29 09:36:00.000000,213.0,126.0,고,0.0,8.0,8.0,752.0,2.19722457733622,0.1666666666666666,0.5806327879665873,0.2472527472527472,33.361037340194635,고위험,254.34672474871172
S090000520,경기도교육청,경기도광주하남교육지원청,경기도 하남시,남한고등학교,공립,6,0,6,2024-12-13,2024-12-06 04:00:00.000000,206.0,200.0,고,0.0,19.0,19.0,785.0,2.995732273553991,0.0,0.7916443316431058,0.228021978021978,33.147124443978946,고위험,254.13757090526056
S090006152,경기도교육청,경기도시흥교육지원청,경기도 시흥시,생금초등학교,공립,6,1,5,2025-02-28,2025-02-15 14:24:00.000000,135.0,123.0,초,0.0,18.0,18.0,342.0,2.9444389791664403,0.1666666666666666,0.7780897005728759,0.0329670329670329,37.146520509871145,고위험,253.99789429662
S050000487,광주광역시교육청,광주광역시서부교육지원청,광주광역시 광산구,진만초등학교,공립,6,2,4,2025-02-20,2025-01-07 06:00:00.000000,174.0,131.0,초,0.0,6.0,6.0,358.0,1.9459101490553128,0.3333333333333333,0.5142210981219936,0.1401098901098901,36.852094768157,고위험,253.6648489803468
S050000175,광주광역시교육청,광주광역시동부교육지원청,광주광역시 동구,무등중학교,공립,6,1,5,2024-12-26,2024-12-06 14:24:00.000000,206.0,187.0,중,0.0,11.0,11.0,428.0,2.4849066497880004,0.1666666666666666,0.6566548958105609,0.228021978021978,35.864333146899874,고위험,253.25444344291557
S040000470,인천광역시교육청,인천광역시남부교육지원청,인천광역시 중구,인성초등학교,사립,6,1,5,2025-02-28,2024-12-25 00:00:00.000000,188.0,123.0,초,0.0,11.0,11.0,499.0,2.4849066497880004,0.1666666666666666,0.6566548958105609,0.1785714285714285,35.0469155644823,고위험,252.84976085623276
S010002307,서울특별시교육청,서울특별시성북강북교육지원청,서울특별시 강북구,서울수유초등학교,공립,6,1,5,2025-02-26,2025-02-15 04:48:00.000000,135.0,125.0,초,0.0,14.0,14.0,520.0,2.70805020110221,0.1666666666666666,0.7156222237991322,0.0329670329670329,34.82835244679752,고위험,252.7058197200521
S130000820,전북특별자치도교육청,전북특별자치도남원교육지원청,전북특별자치도 남원시,남원초등학교,공립,6,1,5,2025-02-14,2025-01-13 14:24:00.000000,168.0,137.0,초,0.0,14.0,14.0,378.0,2.70805020110221,0.1666666666666666,0.7156222237991322,0.1236263736263736,36.32695134789642,고위험,252.0195401962993
S160001947,경상남도교육청,진주교육지원청,경상남도 진주시,삼현여자중학교,사립,6,0,6,2024-12-27,2024-12-18 16:00:00.000000,194.0,186.0,중,0.0,19.0,19.0,834.0,2.995732273553991,0.0,0.7916443316431058,0.195054945054945,32.6021793890339,고위험,251.9311153100992
S120002915,충청남도교육청,충청남도서산교육지원청,충청남도 서산시,서산서남초등학교,공립,6,0,6,2025-02-26,2025-01-03 16:00:00.000000,178.0,125.0,초,0.0,18.0,18.0,1129.0,2.9444389791664403,0.0,0.7780897005728759,0.1510989010989011,31.37257362342426,고위험,251.92091636661107
